,userId,movieId
28732,118718,128360
28740,118892,4878
28741,119117,4878
28755,119227,711
28764,119227,3263
28794,119227,5617
28797,119227,7438
28831,119227,58490
28832,119227,62434
28855,119227,67734
28867,119227,71264
28880,119227,99114
28914,119227,122918
28935,119227,128360
28958,119227,185001
28960,119227,185435
28981,119227,207830
29011,119227,213604
29025,119227,218537
29046,119227,255337
29053,119227,282125
29087,119227,286107
29112,119241,1339
29120,119241,2819
29132,119241,3264
29139,119241,3489
29144,119241,4878
29152,119241,5785
29153,119241,7438
29162,119241,7981
29177,119241,8949
29180,119241,47610
29190,119241,71264
29203,119241,128360
29212,119241,143385
29222,119265,4878
29227,119269,5617
29230,119269,8949
29233,119583,4878
29237,119583,7438
29240,119583,7981
29245,119583,54341
29247,119583,78344
29248,119604,495
29249,119604,2315
29250,119604,4878
29251,119604,6433
29252,119604,7438
29253,119604,7981
29254,119604,68347
29255,119639,218537
29258,119673,99114
29262,119677,342
29264,119764,2819
29265,119764,3489
29266,119764,26398
29267,119773,8949
29271,119960,93838
29272,120090,58490
29275,120122,128360
29277,120160,218537
29278,120284,5617
29279,120284,144976
29281,120347,99114
29282,120553,5617
29284,120553,7438
29285,120553,53000
29287,120553,230057
29288,120567,4878
29293,120568,99114
29299,120632,99114
29301,120668,67734
29303,120762,101088
29313,120827,128360
29327,120827,218537
29341,120892,1243
29342,120892,62434
29343,120892,67734
29344,120892,185001
29346,120916,67734
29347,121068,99114
29348,121124,99114
29356,121160,4878
29360,121260,212325
29361,121411,1914
29362,121411,218537
29364,121498,27523
29365,121745,7438
29366,121745,8949
29369,121770,218537
29370,121821,4878
29371,121938,4878
29378,121977,3983
29379,122012,62434
29382,122012,69069
29384,122012,99114
29386,122061,67734
29390,122212,1339
29411,122212,204542
29416,122344,2064
29419,122344,2652
29420,122344,3983
29427,122344,4878
29430,122344,4903
29433,122344,5617
29435,122344,5693
29438,122344,6854
29444,122344,47610
29455,122521,7438
29458,122531,5963
29459,122531,8949
29464,122531,56333
29466,122550,5617
29470,122663,99114
29473,122663,128360
29479,122754,2430
29482,122785,47610
29483,122790,8949
29484,122854,475
29485,122854,8923
29488,122893,4878
29504,122947,4878
29511,122947,105597
29512,122947,143385
29514,123049,92696
29520,123094,122918
29524,123132,4878
29528,123322,45517
29531,123433,47610
29533,123480,5047
29576,123480,7438
29831,123532,122918
29834,123668,2315
29835,123668,4878
29837,123678,69394
29839,123740,3836
29845,123746,45
29846,123746,910
29848,123746,5693
29849,123746,59709
29850,123746,75813
29851,123746,77798
29852,124003,99114
29862,124003,128360
29870,124003,207830
29873,124042,1248
29874,124042,3256
29876,124042,5785
29877,124113,2064
29880,124113,25771
29883,124144,7981
29887,124263,5617
29888,124263,7438
29889,124263,27604
29890,124401,63676
29893,124558,218537
29895,124679,4878
29905,124806,8882
29906,124832,41126
29907,124832,77307
29915,124832,187021
29920,124832,190383
29921,124832,190473
29922,124858,475
29935,124858,910
29938,124858,2819
29939,124858,3489
29941,124858,68874
29944,124858,128360
29945,124968,4878
29946,125087,3019
29949,125087,4878
29950,125150,2600
29956,125150,99114
29962,125172,99114
29963,125172,122918
29965,125172,141676
29967,125570,99114
29968,125577,910
29971,125584,47610
29973,125584,50804
29974,125597,4878
30014,125621,69069
30015,125621,122918
30019,125621,128360
30023,125755,910
30030,125822,67734
30031,125913,72167
30035,125913,99114
30040,125913,128360
30043,125913,143385
30054,126025,3108
30065,126025,4878
30076,126025,7438
30082,126083,7438
30083,126203,3983
30088,126203,4903
30089,126203,99114
30093,126282,99114
30110,126282,122918
30123,126282,218537
30129,126350,1243
30137,126392,2819
30138,126392,26398
30139,126430,4440
30140,126453,4878
30147,126649,3489
30159,126649,7438
30171,126649,118466
30173,126664,147053
30176,126678,276819
30182,126729,910
30183,126729,170957
30184,126857,475
30191,127227,75813
30200,127241,88901
30203,127245,4878
30209,127283,4878
30211,127283,5785
30212,127353,3108
30216,127353,4878
30229,127353,77307
30235,127353,99114
30236,127521,3489
30237,127521,4878
30240,127521,6433
30241,127571,2819
30243,127583,93838
30246,127750,71264
30247,127966,1339
30248,127966,4467
30249,127994,53000
30250,128072,99114
30262,128169,53000
30263,128234,8667
30264,128296,4878
30273,128296,47610
30280,128333,47610
30292,128340,86922
30294,128527,99114
30299,128605,342
30300,128655,1339
30304,128711,4878
30311,128726,101088
30320,128758,99114
30324,128785,910
30325,128787,47610
30330,128830,5693
30331,128847,4878
30372,128847,7438
30392,128879,27523
30395,128922,7438
30401,128922,99114
30411,128944,342
30417,128944,7438
30420,128944,53000
30422,129044,8372
30423,129044,8949
30424,129066,7438
30430,129066,143385
30432,129144,143385
30434,129149,191799
30439,129191,262667
30442,129193,218537
30446,129262,4878
30447,129308,342
30450,129308,910
30451,129308,1276
30453,129308,2336
30454,129308,4878
30456,129308,7438
30458,129308,8949
30459,129476,4878
30462,129476,7438
30465,129481,342
30466,129593,47610
30469,129698,2336
30470,129705,169218
30478,129709,4878
30486,129709,67734
30490,129711,4878
30494,129711,8949
30495,129773,207830
30512,129865,3489
30517,129865,218537
30521,129929,1248
30522,129932,77307
30527,129932,122918
30535,129953,4878
30536,129964,1243
30537,130043,2722
30538,130050,1243
30541,130050,4878
30549,130334,2600
30555,130354,342
30557,130354,1339
30559,130354,4878
30561,130354,7579
30562,130507,143385
30563,130552,4878
30566,130654,910
30575,130654,3489
30586,130654,4878
30605,130654,5617
30614,130654,7438
30627,130663,4878
30639,130673,99114
30641,130673,128360
30643,130779,138200
30647,130779,225379
30652,130855,5617
30655,130870,5617
30656,130980,25771
30659,130980,99114
30660,131116,211400
30665,131265,59709
30666,131325,99114
30668,131425,3836
30669,131472,88022
30670,131579,5612
30671,131579,207830
30679,131579,226574
30698,131635,26398
30700,131635,103982
30701,131743,50804
30702,131807,143385
30708,131807,169218
30709,131808,116859
30712,131811,7438
30713,131974,2819
30714,132051,4878
30721,132060,910
30722,132088,99114
30723,132088,128360
30726,132111,3108
30727,132170,25771
30729,132180,2600
30732,132223,4878
30733,132245,99114
30735,132245,122918
30736,132278,122918
30739,132352,4878
30740,132352,5693
30741,132352,62434
30745,132352,99114
30749,132365,910
30752,132401,114392
30755,132431,910
30760,132431,33288
30764,132431,201540
30766,132478,2315
30767,132478,3256
30768,132478,4878
30770,132525,99530
30773,132558,1243
30779,132558,218537
30783,132601,1339
30793,132601,4878
30805,132601,8667
30808,132601,25771
30809,132601,99114
30811,132601,125982
30814,132601,144976
30815,132601,204542
30822,132620,99114
30824,132822,122918
30829,132842,2336
30833,133029,5617
30834,133119,122918
30835,133192,7438
30840,133256,45517
30845,133256,77307
30850,133256,143385
30856,133256,170957
30858,133343,143385
30862,133449,4878
30875,133449,5617
30883,133468,3256
30884,133468,4878
30886,133475,237
30887,133513,5617
30893,133549,185001
30894,133803,3263
30895,133805,1276
30896,133805,128360
30898,133941,4878
30899,133941,99114
30901,134049,122918
30902,134049,143385
30903,134153,128360
30907,134153,218537
30909,134253,7438
30922,134257,99114
30924,134308,1019
30925,134308,3927
30931,134308,26398
30937,134394,207830
30945,134394,255337
30946,134435,77798
30947,134435,218537
30949,134522,193960
30952,134583,3108
30953,134583,3489
30954,134583,26745
30955,134588,67734
30957,134624,128360
30958,134713,128360
30959,134713,143385
30960,134714,910
30962,134714,1339
30964,134714,3264
30966,134714,3489
30967,134714,5963
30968,134714,25771
30969,134717,62434
30970,134717,99114
30971,134726,4878
30972,134749,3489
30973,134749,45517
30974,134825,5617
30977,134969,169218
30982,134994,47610
30984,135188,4878
30993,135188,7981
31003,135188,58490
31006,135375,4878
31047,135375,47610
31073,135375,62434
31086,135375,67734
31107,135375,69069
31116,135375,94266
31120,135375,117718
31121,135375,143385
31134,135417,5617
31137,135417,56333
31140,135650,77307
31150,135700,99114
31156,135908,4878
31161,135933,910
31162,135933,56333
31174,135933,64278
31179,135933,99114
31191,135933,101088
31196,135957,4477
31198,135957,4787
31203,135957,5963
31205,135965,4878
31206,136078,2652
31207,136146,342
31208,136146,1339
31209,136146,2315
31210,136146,2600
31212,136146,2722
31218,136146,3108
31220,136146,4878
31223,136146,7438
31224,136146,7981
31225,136146,68347
31228,136146,69394
31229,136146,99114
31238,136146,112897
31239,136146,122918
31244,136146,128360
31249,136146,143385
31252,136157,93838
31258,136250,4878
31260,136252,128360
31269,136255,1339
31271,136264,99114
31272,136273,1243
31274,136273,1248
31275,136273,4787
31277,136346,910
31278,136390,99114
31292,136393,99114
31293,136418,143385
31296,136428,93838
31300,136428,182467
31310,136428,218537
31328,136676,122918
31329,136677,4878
31330,136677,7438
31335,136733,3263
31338,137041,140805
31339,137103,99114
31341,137103,128360
31344,137103,143385
31345,137140,45
31346,137140,4878
31347,137187,1339
31352,137187,7438
31358,137187,47610
31360,137228,5785
31361,137243,5693
31362,137243,55255
31365,137279,99114
31366,137281,5617
31372,137287,4878
31374,137287,7438
31375,137322,68347
31376,137438,99114
31379,137438,143385
31381,137457,4878
31388,137483,149410
31413,137512,128360
31418,137514,4878
31420,137548,4878
31423,137571,4878
31424,137648,99114
31428,137648,122918
31429,137648,128360
31432,137741,5963
31433,137741,56333
31434,137741,58490
31435,137883,7438
31438,137933,67734
31441,138085,32657
31442,138103,77307
31446,138103,153582
31448,138103,167630
31451,138307,1248
31452,138307,2600
31457,138307,4878
31465,138307,5693
31466,138386,45517
31471,138386,218537
31476,138396,128360
31480,138396,143385
31488,138497,2819
31489,138497,3489
31490,138497,26398
31491,138549,99114
31499,138549,128360
31505,138702,4878
31521,138702,7438
31529,138702,99114
31536,138758,2600
31537,138789,143385
31541,138842,475
31543,139016,4878
31545,139055,910
31546,139081,128360
31549,139166,213604
31553,139208,8667
31554,139212,93838
31556,139212,162344
31557,139247,4878
31567,139296,5617
31569,139296,77307
31570,139345,5047
31571,139352,2336
31572,139352,4467
31573,139352,8949
31575,139369,276581
31577,139440,7438
31578,139462,128360
31583,139501,93838
31588,139501,123119
31591,139611,7438
31592,139614,4878
31596,139640,1243
31602,139640,5617
31603,139640,143385
31613,139737,3489
31615,139737,53000
31618,139737,99114
31620,139755,121275
31623,139820,7981
31624,139845,204542
31627,139886,99114
31628,139949,342
31632,139949,910
31633,139949,2600
31646,139949,4878
31650,139949,7438
31653,139949,71264
31663,139949,77798
31669,139949,99114
31672,139949,101088
31673,139957,342
31678,140129,7981
31679,140304,128360
31680,140377,252792
31682,140466,3983
31683,140466,4878
31686,140466,67734
31693,140466,79226
31695,140517,4878
31697,140634,7438
31698,140731,99114
31700,140832,144976
31701,140840,7438
31704,140974,5617
31719,140974,58490
31723,141107,277028
31725,141283,101088
31731,141283,128360
31732,141289,1248
31733,141289,3256
31735,141289,5785
31736,141385,8372
31741,141797,112897
31744,141857,4878
31749,141863,72167
31752,141874,128360
31754,142035,4878
31755,142035,5785
31756,142099,3019
31758,142108,2819
31759,142188,99114
31764,142188,143385
31766,142232,2819
31768,142268,218537
31771,142442,910
31772,142442,1248
31773,142442,5693
31774,142467,47610
31787,142467,99114
31792,142467,128360
31798,142467,143385
31801,142467,218537
31811,142609,4878
31817,142609,67734
31820,142609,79226
31821,142656,5617
31822,142660,99114
31838,142660,122918
31844,142660,170957
31848,142660,191799
31856,142660,218537
31860,142777,7438
31865,142824,4878
31866,142848,1248
31867,142848,1276
31868,142848,4878
31870,142848,68874
31873,142967,114392
31876,143033,342
31877,143033,3256
31879,143033,5785
31880,143068,77307
31884,143132,4878
31885,143281,1339
31886,143489,2819
31900,143608,53000
31902,143668,97680
31906,143668,99114
31910,143847,7981
31911,143886,4878
31915,143886,122918
31922,143888,1339
31950,143888,3489
31968,143888,122918
31969,143932,3489
31972,143932,47610
31979,143932,67734
31981,143932,94266
31982,143932,116859
31987,143932,140805
31991,143961,27604
31992,143964,99114
32003,143964,128360
32004,144156,47610
32008,144253,3489
32021,144253,4878
32043,144253,5617
32059,144253,7438
32075,144253,45517
32083,144253,67734
32094,144253,71264
32099,144253,200630
32111,144253,204542
32123,144253,211952
32132,144253,218537
32176,144270,7438
32180,144318,4878
32181,144354,8372
32185,144354,45517
32187,144354,77307
32199,144364,2336
32201,144402,4878
32203,144409,2819
32208,144409,93838
32218,144758,1339
32223,144784,8949
32224,144877,4878
32269,144977,7438
32272,145003,3264
32274,145047,4878
32276,145047,99114
32284,145047,122918
32285,145166,7438
32304,145166,122918
32310,145278,45517
32312,145278,47610
32317,145278,71264
32319,145340,4878
32320,145379,475
32321,145379,1243
32322,145379,3489
32323,145379,7981
32324,145379,45517
32325,145379,99636
32326,145379,101088
32327,145379,101352
32328,145379,114392
32329,145435,1339
32339,145435,3309
32347,145435,4878
32376,145435,92165
32381,145435,166777
32394,145435,278836
32406,145496,69069
32409,145496,75813
32412,145535,8949
32415,145604,77307
32417,145604,122918
32418,145604,169218
32419,145635,47610
32425,145690,143385
32427,145829,8363
32429,145829,26083
32430,145829,77307
32431,145829,144976
32432,145829,193960
32434,145864,32657
32435,145911,128360
32436,146034,77307
32444,146253,45
32445,146253,342
32446,146253,910
32451,146253,1276
32452,146253,2064
32453,146253,2336
32455,146253,3263
32457,146253,3264
32458,146253,3983
32459,146253,7579
32462,146343,152
32463,146343,1019
32465,146343,1339
32466,146343,1426
32468,146343,2652
32469,146343,3664
32470,146343,3927
32471,146343,4467
32472,146343,5458
32474,146343,5693
32475,146343,7394
32476,146343,8372
32479,146343,66808
32480,146343,71264
32482,146343,95069
32484,146343,99114
32485,146343,103982
32486,146343,106431
32487,146343,112897
32488,146343,113203
32489,146343,125043
32490,146343,139761
32492,146343,140820
32493,146343,143237
32494,146343,152759
32496,146343,152804
32497,146343,160159
32501,146343,170957
32502,146343,176943
32503,146370,910
32506,146370,2600
32516,146370,5617
32523,146436,1248
32524,146436,3256
32526,146436,5785
32527,146441,128360
32538,146484,88746
32539,146583,4878
32540,146625,7438
32547,146639,122918
32553,146718,910
32554,146718,1248
32555,146718,4878
32556,146718,5693
32557,146719,4878
32558,146719,45517
32559,146719,47610
32560,146761,5047
32562,146885,2600
32563,147025,7981
32569,147036,3264
32570,147036,50804
32577,147116,1248
32578,147116,2315
32579,147124,99114
32582,147209,2064
32583,147260,2600
32587,147260,122918
32595,147260,218537
32598,147344,5617
32601,147373,4878
32602,147509,2722
32605,147542,45
32606,147542,5451
32607,147542,58490
32608,147560,1276
32633,147560,6433
32634,147560,6441
32648,147560,7438
32667,147560,7647
32683,147560,26398
32704,147560,47610
32725,147560,51007
32749,147560,77307
32756,147560,80424
32770,147560,83071
32771,147560,86508
32774,147560,88570
32789,147560,88901
32795,147560,99114
32798,147560,109027
32806,147560,115412
32811,147560,124115
32835,147560,128360
32840,147560,140805
32849,147560,150696
32850,147560,165259
32865,147560,198241
32868,147560,203296
32885,147560,210837
32901,147560,260529
32907,147575,188223
32909,147582,99114
32912,147599,99114
32918,147851,4878
32919,147882,47610
32921,147948,93838
32922,147965,193960
32924,147969,45
32929,147969,1339
32941,147969,2600
32945,147969,4878
32965,147969,5451
32973,147969,5617
32985,147969,47610
33002,147969,101088
33007,147988,8949
33010,148010,4878
33018,148018,128360
33021,148022,47610
33025,148034,67734
33028,148034,69069
33029,148070,71264
33033,148070,88022
33036,148070,128360
33042,148070,174719
33045,148070,204542
33050,148070,218537
33067,148076,282125
33068,148077,475
33069,148077,4878
33070,148077,5693
33071,148167,128360
33073,148322,62434
33076,148509,8949
33077,148592,4878
33079,148605,214971
33080,148686,2600
33088,148686,51007
33098,148686,163663
33101,148686,193960
33112,148686,200630
33121,148686,204542
33133,148686,207830
33151,148686,211952
33163,148734,5778
33164,148734,128360
33165,148749,7981
33166,148749,224655
33171,148749,255337
33180,148821,4467
33183,148821,4878
33186,148836,77307
33194,148941,4878
33197,148995,200496
33200,149115,45517
33201,149115,47610
33202,149115,53000
33203,149148,1248
33204,149148,5785
33205,149280,4467
33207,149343,185001
33208,149442,45517
33213,149442,47610
33215,149442,122918
33220,149521,146040
33221,149575,47610
33222,149575,122918
33227,149626,77307
33229,149676,47610
33232,149767,47610
33234,149802,25771
33239,149802,47610
33244,149807,4878
33245,149807,7438
33246,149949,92165
33252,149949,151027
33258,150003,2600
33263,150131,99114
33276,150135,7438
33278,150135,99114
33283,150193,4878
33285,150193,27604
33294,150193,128360
33295,150534,4878
33319,150534,7981
33320,150534,128360
33331,150542,8667
33332,150577,99114
33336,150645,4878
33337,150806,99114
33340,150853,4878
33343,150853,77307
33346,150853,255337
33351,150906,128360
33367,150906,144976
33370,150943,3256
33371,150943,3489
33372,150943,112897
33373,150943,122918
33374,150943,207830
33375,150961,195261
33378,150991,152
33381,150991,781
33384,150991,1339
33393,150991,3019
33398,150991,4467
33404,150991,5617
33409,150991,6441
33412,150991,67734
33415,150991,69069
33416,150991,71264
33418,150991,72167
33425,150991,75813
33430,150991,77798
33433,150991,99114
33442,150991,101088
33444,151050,5617
33445,151406,7438
33446,151456,47610
33470,151456,93838
33481,151456,99114
33521,151456,122918
33548,151456,143385
33574,151456,169218
33578,151456,185899
33582,151456,282125
33583,151461,4878
33587,151530,2315
33588,151530,4878
33591,151623,128360
33604,151659,7438
33606,151993,2064
33607,151993,8949
33609,152006,4878
33612,152006,99114
33614,152006,128360
33617,152125,45517
33619,152138,52443
33624,152179,5785
33631,152179,286107
33639,152232,4878
33640,152250,4878
33641,152250,8949
33642,152289,122918
33647,152293,47610
33648,152419,5617
33651,152419,62434
33655,152419,185001
33656,152548,2819
33659,152548,4878
33662,152572,143385
33669,152572,218537
33671,152624,4878
33673,152686,342
33676,152788,4878
33677,152894,910
33678,152894,1248
33679,152894,4878
33680,152991,4878
33697,153036,4878
33711,153036,5617
33719,153036,6433
33720,153036,7438
33729,153036,7981
33730,153036,25771
33735,153036,62434
33740,153036,63676
33745,153036,67734
33746,153036,74582
33747,153052,122918
33748,153262,99114
33777,153262,128360
33798,153308,83250
33800,153401,47610
33801,153407,7438
33802,153443,1184
33803,153443,1248
33804,153443,4878
33805,153474,62434
33806,153474,204542
33809,153642,7438
33810,153675,4878
33811,153685,128360
33812,153767,45517
33814,153793,5693
33817,153793,45517
33818,153812,143385
33821,154003,2600
33824,154003,4878
33826,154100,47610
33827,154100,93838
33831,154100,99114
33832,154100,218537
33833,154244,218537
33834,154460,143385
33836,154460,211952
33837,154471,53000
33838,154571,4878
33841,154573,8949
33843,154682,2722
33845,154682,4878
33847,154699,1276
33848,154699,68347
33850,154703,101088
33851,154795,170957
33857,154827,47610
33858,154839,75813
33859,154906,4878
33862,154955,4878
33864,154958,99114
33865,154958,128360
33868,154958,143385
33873,154958,213604
33875,154973,5617
33876,155033,3108
33877,155033,4878
33881,155033,58490
33884,155033,135759
33896,155033,169792
33897,155033,176943
33898,155033,180347
33907,155033,204542
33910,155033,211141
33914,155033,213604
33915,155033,218537
33916,155127,4878
33920,155226,1276
33921,155230,109027
33923,155421,45517
33926,155435,1243
33933,155435,4467
33939,155435,5047
33944,155435,47610
33948,155435,50804
33950,155435,67734
33951,155435,72167
33958,155435,77798
33962,155435,99114
33977,155547,141846
33984,155673,2336
33988,155711,4878
33993,155834,185433
33994,155834,198165
33995,155912,910
34004,155912,1248
34005,155912,2553
34006,155912,3256
34007,155912,4878
34013,155912,5778
34014,155912,45517
34017,155912,122918
34022,155912,144976
34026,155912,157445
34028,155912,204542
34033,155955,169022
34039,156071,4878
34050,156071,45517
34052,156071,47610
34062,156071,51007
34069,156071,86922
34073,156071,97680
34077,156071,99114
34092,156071,128360
34101,156071,191799
34107,156178,3108
34113,156178,4878
34117,156178,5550
34119,156178,7438
34124,156178,25771
34126,156178,54341
34127,156178,62434
34129,156178,75813
34133,156214,7438
34135,156214,71264
34139,156361,53000
34143,156467,3019
34144,156467,3108
34145,156467,4878
34147,156481,495
34150,156515,910
34151,156515,1248
34152,156550,8915
34155,156594,4878
34157,156623,5617
34165,156623,47610
34167,156623,62434
34172,156623,122918
34177,156947,4878
34180,157124,128360
34187,157167,4878
34191,157204,4878
34195,157320,143385
34200,157340,4878
34206,157340,67734
34208,157340,68347
34211,157350,143385
34214,157595,67734
34215,157699,64278
34218,157699,99114
34224,157852,79226
34226,157852,90738
34232,157852,112897
34238,157852,143385
34248,157852,191799
34253,157852,207830
34263,157876,218537
34264,157917,2819
34269,157988,796
34270,158097,7981
34271,158146,143385
34275,158161,4878
34283,158161,7438
34301,158558,1248
34302,158558,8949
34303,158575,5617
34312,158634,3256
34313,158634,6880
34314,158634,7438
34315,158634,50445
34316,158692,1914
34317,158731,3489
34320,158731,53000
34323,158795,4878
34324,158906,99114
34327,158906,128360
34340,158970,45517
34341,159072,112897
34344,159074,128360
34347,159193,3489
34349,159193,4878
34350,159193,47610
34351,159300,342
34361,159300,475
34372,159300,910
34387,159300,1248
34391,159300,1339
34405,159300,4467
34409,159300,4903
34419,159300,25771
34433,159300,33288
34458,159300,67734
34471,159300,71264
34477,159300,77307
34490,159300,118466
34504,159300,122918
34512,159300,128360
34526,159300,135759
34534,159300,163663
34543,159300,169218
34558,159300,169792
34566,159300,170957
34577,159300,184571
34583,159300,186411
34589,159300,186419
34591,159300,201540
34598,159300,203296
34604,159300,204542
34616,159300,207830
34636,159300,213604
34648,159300,218537
34656,159300,220854
34663,159300,255337
34672,159300,282125
34683,159300,286107
34686,159435,59709
34687,159435,128360
34688,159457,3264
34689,159457,60948
34691,159457,62434
34693,159457,168762
34697,159457,185001
34698,159480,1339
34705,159538,2722
34706,159538,50445
34709,159538,93838
34713,159553,5617
34724,159555,475
34728,159555,910
34738,159555,2315
34749,159555,2600
34761,159555,2722
34771,159555,3108
34779,159555,4878
34796,159555,7981
34800,159555,33945
34805,159555,47610
34808,159555,91762
34810,159555,101088
34838,159555,114392
34852,159555,128360
34866,159649,1914
34872,159649,2064
34874,159649,3983
34885,159649,4878
34894,159649,32657
34903,159663,3019
34907,159663,7438
34918,159663,25771
34922,159663,47610
34926,159663,174241
34928,159663,176943
34935,159663,182673
34937,159663,191799
34939,159663,280992
34949,159663,281294
34950,159663,287005
34954,159812,5617
34955,159812,128360
34961,159881,4878
34962,159923,4878
34969,160338,7438
34970,160384,7438
34971,160392,5617
34972,160470,2722
34977,160470,3836
34980,160470,6441
34982,160471,77307
34991,160513,99114
34996,160566,1339
34998,160642,45517
34999,160642,47610
35014,160642,50804
35015,160695,4878
35017,160695,99114
35020,160721,4440
35021,160730,62434
35022,160785,4878
35033,161091,5617
35040,161091,101088
35043,161200,5617
35045,161341,3256
35047,161341,5785
35048,161394,101088
35051,161436,169218
35056,161469,7438
35057,161490,5617
35058,161532,2315
35059,161532,47610
35060,161570,2600
35061,161780,2064
35064,161838,910
35065,161838,1248
35066,162046,4878
35067,162055,910
35068,162055,1248
35069,162055,1276
35070,162055,4878
35071,162055,7438
35072,162055,7981
35073,162117,99114
35088,162117,122918
35097,162174,45
35100,162174,475
35106,162174,781
35111,162174,5617
35115,162271,122918
35119,162279,781
35122,162279,2336
35125,162279,3489
35127,162279,5617
35128,162279,7438
35130,162279,53000
35135,162279,59709
35137,162279,67734
