movieId,title,genres,year,director,actors
126000,Marilyn in Manhattan,(no genres listed),1998,Unknown,"Cynthia Adler, Ben Gazzara, Joshua Greene"
144094,Kill and Pray,Western,1967,Carlo Lizzani,"Lou Castel, Mark Damon, Pier Paolo Pasolini"
226272,Diva of Finland,Comedy|Drama,2019,Maria Veijalainen,"Suvi-Tuuli Teerinkoski, Linda Manelius, Jutta Myllykoski"
166159,Blood Sisters of Lesbian Sin,(no genres listed),1997,Greg Griffin,"Justin Gorence, Lara Daans, Heather Lee McIntyre"
134178,Detective Byomkesh Bakshy,Crime|Thriller,2015,Dibakar Banerjee,"Sushant Singh Rajput, Anand Tiwari, Neeraj Kabi"
240216,Forky Asks a Question: What Is Time?,Animation,2019,Bob Peterson,"Tony Hale, Wallace Shawn, Alan Oppenheimer"
188877,Us and Them,Crime|Drama|Thriller,2017,Joseph Martin,"Jack Roth, Tim Bentinck, Sophie Colquhoun"
210963,The Sleepwalkers,Drama,2019,Paula Hernández,"Érica Rivas, Ornella D'Elía, Marilú Marini"
126060,Suur Tõll,(no genres listed),1980,Rein Raamat,
149256,The Sheik Steps Out,Comedy,1937,Irving Pichel,"Ramon Novarro, Lola Lane, Gene Lockhart"
216459,Vacation in Reno,Comedy,1946,Leslie Goodwins,"Jack Haley, Anne Jeffreys, Wally Brown"
235285,Daydreams,Drama,2017,Caroline Deruas,"Clotilde Hesme, Jenna Thiam, Tchéky Karyo"
164198,Really Rosie,Animation|Children|Fantasy,1975,Maurice Sendak,"Carole King, Dale Soules, Alice Playten"
259533,Ghost of Mae Nak,Drama|Horror|Mystery|Thriller,2005,Mark Duffield,"Siwat Chotchaicharin, Nida Patcharaveerapong, Marasri Isarangkul"
50804,Hannibal Rising,Drama|Horror|Thriller,2007,Peter Webber,"Gaspard Ulliel, Aaran Thomas, Gong Li"
46925,Two for the Seesaw,Drama|Romance,1962,Robert Wise,"Robert Mitchum, Shirley MacLaine, Edmon Ryan"
190709,"Through Fire, Water and... Brass Pipes",Children|Fantasy,1968,Aleksandr Rou,"Natalya Sedykh, Aleksei Katyshev, Georgi Millyar"
70637,I Can't Think Straight,Drama|Romance,2007,,
134789,If You Were Young: Rage,Drama,1970,Kinji Fukasaku,"Tetsuo Ishidate, Gin Maeda, Chōichirō Kawarasaki"
212076,Bana Bir Şeyhler Oluyor,(no genres listed),2003,Yılmaz Erdoğan,"Yılmaz Erdoğan, Demet Akbağ, Altan Erkekli"
172489,Casper: A Spirited Beginning,Children|Comedy,1997,Sean McNamara,"Jeremy Foley, Brendon Ryan Barrett, Steve Guttenberg"
26287,"Delicate Balance, A",Drama,1973,Tony Richardson,"Katharine Hepburn, Paul Scofield, Lee Remick"
138026,Michael Jackson: Number Ones,(no genres listed),2003,Unknown,"Michael Jackson, Quincy Jones, George Clinton"
62434,Zack and Miri Make a Porno,Comedy|Drama|Romance,2008,Kevin Smith,"Elizabeth Banks, Seth Rogen, Craig Robinson"
236285,Falsettos,Comedy|Drama,2017,James Lapine,"Christian Borle, Stephanie J. Block, Andrew Rannells"
289001,Trail of Justice,Western,2020,,
184667,Expedition Happiness,Documentary,2017,Felix Starck,"Felix Starck, Selima Taibi"
213497,The Bird Can't Fly,Drama,2008,Threes Anna,"Tina Ajaxa, Claire Berlein, Yusuf Davids"
242178,South Solitary,Drama,2010,Shirley Barrett,"Miranda Otto, Marton Csokas, Essie Davis"
134322,The Man in the Sky,Drama,1957,Charles Crichton,"Jack Hawkins, Elizabeth Sellars, Walter Fitzgerald"
273317,Unknown Dimension: The Story of Paranormal Activity,Documentary,2021,Joe Bandelli,"Lauren Bittner, Oren Peli, Brit Shaw"
2227,"Lodger: A Story of the London Fog, The",Crime|Drama|Thriller,1927,Alfred Hitchcock,"Ivor Novello, Marie Ault, Arthur Chesney"
214162,Illusion,Drama|Romance,2004,Michael A. Goorjian,"Kirk Douglas, Michael A. Goorjian, Karen Tucker"
142462,The First Olympics: Athens 1896,Drama,1896,,
197107,Новогодняя жена,Comedy,2012,Svetlana Muzychenko,"Karina Andolenko, Sergey Peregudov, Vladimir Shiryaev"
222695,Clown Motel: Spirits Arise,Horror,2019,Joseph P. Kelly,"Tony Moran, Martin Klebba, Julie Anne Prescott"
125101,The Big Heat,Action|Crime|Thriller,1988,Andrew Kam,"Waise Lee Chi-Hung, Joey Wong, Matthew Wong Hin-Mung"
124837,Voyna i mir IV. - Pierre Bezukhov,Drama,2014,,
189323,"Hello, Schoolgirl",Comedy|Drama,2008,Ryu Jang-ha,"Yoo Ji-tae, Kim Young-woon, Lee Yeon-hee"
847,"Big Squeeze, The",Comedy|Drama,1996,Marcus DeLeon,"Lara Flynn Boyle, Danny Nucci, Peter Dobson"
3019,Drugstore Cowboy,Crime|Drama,1989,Gus Van Sant,"Matt Dillon, Kelly Lynch, James Remar"
150935,Crooner,Comedy,1932,Lloyd Bacon,"David Manners, Ann Dvorak, Ken Murray"
150918,The Hi-Jackers,Crime,1963,Jim O'Connolly,"Anthony Booth, Jacqueline Ellis, Derek Francis"
796,"Very Natural Thing, A",Drama,1974,Christopher Larkin,"Robert McLane, Curt Gareth, Bo White"
176237,The One-Man Band,Action|Fantasy|Thriller,1900,Georges Méliès,Georges Méliès
58059,I Live in Fear (Ikimono no kiroku),Drama,1955,Akira Kurosawa,"Toshirō Mifune, Takashi Shimura, Minoru Chiaki"
216378,Jump Ashin!,(no genres listed),2011,Lin Yu-Hsien,"Eddie Peng, Lawrence Ko Yu-Luen, Zaizai Lin"
196051,Sugar Sweet,Comedy,2001,Desiree Lim,"Saori Kitagawa, Saki, Tamayo"
150546,Africa United,Action|Comedy|Drama,2010,Debs Paterson,"Eriya Ndayambaje, Roger Jean Nsengiyumva, Sanyu Joanita Kintu"
276895,Wayward,Drama|Horror|Thriller,2022,Kurt Yochum,"Iyana Halley, Darius McCrary, Barton Fitzpatrick"
3264,Buffy the Vampire Slayer,Action|Comedy|Horror,1992,Fran Rubel Kuzui,"Kristy Swanson, Donald Sutherland, Paul Reubens"
214392,Girls of the White Orchid,Action|Romance|Thriller,1983,Jonathan Kaplan,"Jennifer Jason Leigh, Thomas Byrd, Mako"
101237,9500 Liberty,Documentary,9500,,
164248,Reis e Ratos,(no genres listed),2012,Mauro Lima,"Selton Mello, Rodrigo Santoro, Paula Burlamaqui"
130410,Foolin' Around,(no genres listed),1980,Richard T. Heffron,"Gary Busey, Cloris Leachman, Annette O'Toole"
103784,Make Believe,Documentary,2010,,
184919,Shake the Dust,Documentary,2014,Adam Sjöberg,
71264,Cloudy with a Chance of Meatballs,Animation|Children|Fantasy|IMAX,2009,Christopher Miller,"Bill Hader, Anna Faris, James Caan"
142146,The Monster and The Girl,Horror|Thriller,1941,Stuart Heisler,"Ellen Drew, Robert Paige, Paul Lukas"
27864,She Hate Me,Comedy|Drama,2004,Spike Lee,"Anthony Mackie, Kerry Washington, Ellen Barkin"
203853,The Clouded Yellow,Crime|Drama|Mystery,1950,Ralph Thomas,"Jean Simmons, Trevor Howard, Sonia Dresdel"
176971,The Warring States,Action|Drama|Romance|War,2011,Jin Chen,"Sun Honglei, Francis Ng, Kim Hee-seon"
269074,Out of Order,Thriller,1984,Carl Schenkel,"Renée Soutendijk, Götz George, Wolfgang Kieling"
241244,A Sniper's War,Documentary,2018,Olya Schechter,
255337,Venom: Let There Be Carnage,Action|Sci-Fi,2021,Andy Serkis,"Tom Hardy, Woody Harrelson, Michelle Williams"
84963,Journey for Margaret,Drama|War,1942,W.S. Van Dyke,"Robert Young, Laraine Day, Fay Bainter"
69069,Fired Up,Comedy,2009,Will Gluck,"Nicholas D'Agosto, Eric Christian Olsen, Sarah Roemer"
190959,A Midsummer Night's Dream,Comedy,2017,Casey Wilder Mott,"Rachael Leigh Cook, Hamish Linklater, Lily Rabe"
267666,Fourteen Days in May,Documentary,1987,Paul Hamann,Clive Stafford Smith
205571,Takeru Yamato,Adventure|Fantasy,1994,,
27217,Radiohead: Meeting People Is Easy,Documentary,1998,Grant Gee,"Thom Yorke, Colin Greenwood, Jonny Greenwood"
89133,Boys (Drenge),Drama,1977,Nils Malmros,"Mads Ole Erhardsen, Jesper Hede, Mette Marie Hede"
90738,"Double, The",Action|Crime|Drama|Mystery|Thriller,2011,Michael Brandt,"Richard Gere, Topher Grace, Martin Sheen"
106729,"Galaxy Invader, The",Sci-Fi,1985,Don Dohler,"Richard Ruxton, Faye Tilles, George Stover"
264025,When I Consume You,Drama|Horror|Mystery,2021,Perry Blackshear,"Evan Dumouchel, Libby Ewing, MacLeod Andrews"
215289,Flowers of Evil,Drama|Romance|Thriller,2019,Noboru Iguchi,"Kentaro Ito, Tina Tamashiro, Shiori Akita"
120278,Another Me,Mystery|Thriller,2013,Isabel Coixet,"Sophie Turner, Claire Forlani, Rhys Ifans"
177923,Evil Dead Trap,Horror,1988,Toshiharu Ikeda,"Miyuki Ono, Yūji Honma, Hitomi Kobayashi"
40738,Summer Interlude (Sommarlek),Drama|Romance,1951,Ingmar Bergman,"Maj-Britt Nilsson, Birger Malmsten, Alf Kjellin"
270650,Moses Storm: Trash White,Comedy,2022,Moses Storm,Moses Storm
77481,King of the Zombies,Comedy|Horror,1941,Jean Yarbrough,"Dick Purcell, Joan Woodbury, Mantan Moreland"
114267,"Confession, The (L'aveu)",Drama|Thriller,1970,Costa-Gavras,"Yves Montand, Simone Signoret, Gabriele Ferzetti"
180347,The Ages Of Lulu,Drama,1990,Bigas Luna,"Francesca Neri, Óscar Ladoire, María Barranco"
5458,Like Mike,Children|Comedy|Fantasy,2002,John Schultz,"Shad Moss, Morris Chestnut, Jonathan Lipnicki"
143414,"Gone, But Not Forgotten",Drama|Romance|Thriller,2003,Michael D. Akers,"Matthew Montgomery, Aaron Orr, Ariadne Shaffer"
277284,Bimbisara,Action|Fantasy,2022,Malladi Vassishta,"Kalyan Ram, Sridevi, Vivan Bhatena"
96193,Captain Video: Master of the Stratosphere,Adventure|Sci-Fi,1951,Spencer Gordon Bennet,"Judd Holdren, George Eldredge, Gene Roth"
88901,"Bulli: Cooking in Progress, El",Documentary,2011,Gereon Wetzel,"Ferran Adrià, Oriol Castro,  Eduard Xatruch"
110320,"Man, Woman and the Wall (Kikareta onna no mirareta yoru)",Drama|Romance|Thriller,2006,Masashi Yamamoto,"Sora Aoi, Shou Nishino, Keita Ôno"
144078,Kleinhoff Hotel,(no genres listed),1977,Carlo Lizzani,"Corinne Cléry, Bruce Robinson, Katja Rupé"
131096,Russendisko,Comedy,2012,Oliver Ziegenbalg,"Matthias Schweighöfer, Friedrich Mücke, Christian Friedel"
253086,Naked,Comedy|Drama,2002,Doris Dörrie,"Heike Makatsch, Benno Fürmann, Alexandra Maria Lara"
69729,I Have Found It (Kandukondain Kandukondain),Comedy|Drama|Musical|Romance,2000,Rajiv Menon,"Tabu, Aishwarya Rai Bachchan, Ajith Kumar"
3428,"Champ, The",Drama,1979,Franco Zeffirelli,"Jon Voight, Faye Dunaway, Rick Schroder"
5612,Trapped,Action|Thriller,2002,Luis Mandoki,"Charlize Theron, Courtney Love, Kevin Bacon"
63676,"Face of Another, The (Tanin no kao)",Drama|Sci-Fi,1966,Hiroshi Teshigahara,"Tatsuya Nakadai, Mikijiro Hira, Machiko Kyō"
143237,Freeheld,Drama|Romance,2015,Peter Sollett,"Julianne Moore, Elliot Page, Steve Carell"
152804,Nightmare Code,Horror|Sci-Fi|Thriller,2014,Mark Netter,"Andrew J. West, Meiling Melançon, Googy Gress"
175449,This Way Up,Animation|Comedy,2008,Adam Foulkes,
124368,Escape Me Never,Drama,1947,Peter Godfrey,"Errol Flynn, Ida Lupino, Eleanor Parker"
279436,Final Cut,Comedy|Horror,2022,Michel Hazanavicius,"Romain Duris, Bérénice Bejo, Grégory Gadebois"
277058,"Aliens, Clowns & Geeks",Comedy|Sci-Fi,2021,Richard Elfman,"Bodhi Elfman, Rebecca Forsythe, Angeline-Rose Troy"
4903,In the Bedroom,Drama,2001,Todd Field,"Tom Wilkinson, Sissy Spacek, Nick Stahl"
285011,Red Balloon,Horror,2010,Damien Macé,"Rachel Bright, Niamh Palmer Watson, Tez Palmer"
141199,The Last House on Dead End Street,Horror,1973,Roger Watkins,"Roger Watkins, Ken Fisher, Bill Schlageter"
74582,I Hope They Serve Beer in Hell,Comedy,2009,Bob Gosse,"Matt Czuchry, Jesse Bradford, Geoff Stults"
126335,The Skateboard Kid II,Children|Fantasy,1995,Andrew Stevens,"Trenton Knight, Bruce Davison, Dee Wallace"
26361,Baby Blue Marine,Drama,1976,John D. Hancock,"Jan-Michael Vincent, Glynnis O'Connor, Katherine Helmond"
179097,Zero Point,Drama,2014,Mihkel Ulk,"Märt Pius, Epp Eespäev, Uku Arop"
279086,You Are Here: A Come From Away Story,Documentary,2019,Moze Mossanen,
111358,"Small Town in Texas, A",Action|Adventure|Crime|Drama|Romance,1976,Jack Starrett,"Timothy Bottoms, Susan George, Bo Hopkins"
130089,Crazy Beautiful You,(no genres listed),2015,Mae Cruz-Alviar,"Kathryn Bernardo, Daniel Padilla, Lorna Tolentino"
121275,Highway to Hell,Action|Comedy|Fantasy|Horror,1991,Ate de Jong,"Patrick Bergin, Adam Storke, Chad Lowe"
165777,Goin' to Town,Comedy,1935,Alexander Hall,"Mae West, Paul Cavanagh, Gilbert Emery"
111562,Ambush at Dark Canyon (Dark Canyon),Western,2012,Dustin Rikert,"Kix Brooks, Don Swayze, Ernie Hudson"
124661,The King's Thief,Adventure,1955,Robert Z. Leonard,"Ann Blyth, Edmund Purdom, David Niven"
126438,Two: The Story of Roman & Nyro,Documentary|Drama,,Heather M. Winters,"Desmond Child, Curtis Shaw Child, Roman Shaw Child"
149735,The Daughter of Dawn,Western,1920,Norbert A. Myles,"Esther LeBarre, White Parker, Wanada Parker"
71276,"Silver Stallion (Silver Brumpy, The)",Drama,1993,,
192207,The Liar and His Lover,Romance,2013,Norihiro Koizumi,"Takeru Satoh, Sakurako Ohara, Shohei Miura"
281048,Deon Cole: Charleen's Boy,Comedy,2022,Ryan Polito,Deon Cole
5550,Love Me Tender,Musical|Western,1956,Robert D. Webb,"Richard Egan, Debra Paget, Elvis Presley"
8363,Soul Plane,Comedy,2004,Jessy Terrero,"Kevin Hart, Tom Arnold, Method Man"
190473,The Sea and Poison,(no genres listed),1986,Kei Kumai,"Eiji Okuda, Ken Watanabe, Takahiro Tamura"
281214,The High and the Flighty,Animation|Children|Comedy,1956,Robert McKimson,Mel Blanc
167868,Agoraphobia,Horror|Thriller,2015,Lou Simon,"Cassandra Scerbo, Tony Todd, Maria Olsen"
5182,Hawk the Slayer,Action|Fantasy,1980,Terry Marcel,"Jack Palance, John Terry, Bernard Bresslaw"
86508,Japanese Summer: Double Suicide (Muri shinjû: Nihon no natsu),Crime|Drama,1967,Nagisa Ōshima,"Keiko Sakurai, Kei Satō, Tetsuo Ashida"
223198,A Million in a Wedding Basket,Comedy,1985,Vsevolod Shilovsky,"Aleksandr Shirvindt, Sofiko Chiaureli, Larisa Udovichenko"
117928,Kajaki,Adventure|Drama|War,2014,Paul Katis,"Mark Stanley, Malachi Kirby, Ali Cook"
228357,Po stopách krve,Crime,1970,Petr Schulhoff,"Rudolf Hrušínský, Vladimír Ptáček, Ilja Prachař"
2753,"Bedroom Window, The",Thriller,1987,Curtis Hanson,"Steve Guttenberg, Elizabeth McGovern, Isabelle Huppert"
230675,Scandal,Comedy|Drama,2013,Masoud Dehnamaki,"Akbar Abdi, Elnaz Shakerdoust, Mohammadreza Sharifinia"
187481,The Beach House,Drama|Romance,2018,Roger Spottiswoode,"Minka Kelly, Chad Michael Murray, Andie MacDowell"
286243,Wages of Sin,Horror,2006,Aaron Robson,"Brandon Michael, Ashlie Victoria Clark, Emily Lucas"
138588,The Hit List,Action|Thriller,1993,William Webb,"Jeff Fahey, Yancy Butler, James Coburn"
158294,Sillunu Oru Kaadhal,Children|Romance,2006,Obeli N Krishna,"Suriya, Jyothika, Bhumika Chawla"
142088,The Crossing,Drama,2014,John Woo,"Zhang Ziyi, Takeshi Kaneshiro, Song Hye-kyo"
211347,Lurid Tales: The Castle Queen,Drama|Fantasy|Horror,1997,David DeCoteau,"Shannon Dow Smith, Kim Dawson, Cristi Harris"
6880,"Texas Chainsaw Massacre, The",Horror,2003,Marcus Nispel,"Jessica Biel, Jonathan Tucker, Andrew Bryniarski"
204112,Love and Duty,(no genres listed),1931,Bu Wan-Cang,"Ruan Lingyu, Jiqun Liu, Jin Yan"
218081,How the Cossacks Met Aliens,Adventure|Animation|Comedy,1987,Volodymyr Dakhno,
211692,Analysis Paralysis,(no genres listed),,Jason T. Gaffney,"Jason T. Gaffney, Kevin Held, Chopper Bernet"
189791,The Book of Masters,Fantasy,2009,Vadim Sokolovsky,"Mariya Andreeva, Maksim Loktionov, Liya Akhedzhakova"
197661,Fear Level,Horror,2018,JD Allen,"Jason K. Wixom, Tua Kealoha, Kannika Coley"
211820,Blind Spot,Documentary,2008,Adolfo Doring,"Richard Heinberg, Lester Brown, Ted Caplow"
207600,Cinderela Baiana,Drama,1998,Conrado Sanchez,"Carla Perez, Lázaro Ramos, Perry Salles"
100387,Kadal,Drama|Romance,2013,Mani Ratnam,"Gautham Karthik, Thulasi Nair, Arjun Sarja"
85070,Blackout,Drama,2007,Jerry LaMothe,"Jeffrey Wright, Zoe Saldaña, Melvin Van Peebles"
203599,Northwest Hounded Police,Animation,1946,Tex Avery,"Bill Thompson, Frank Graham"
211784,Club eutanasia,(no genres listed),2005,Agustín Oso Tapia,"Rosita Quintana, Xavier López, Ofelia Medina"
214404,If Only,Drama|Mystery|Romance,2013,Jerrold Tarog,"Lovi Poe, Paulo Avelino, TJ Trinidad"
46199,Beyond the Rocks,Drama|Romance,1922,Sam Wood,"Rudolph Valentino, Gloria Swanson, Edythe Chapman"
185167,Battle of the Drones,Action|Sci-Fi,2017,,
172341,Costa Rican Summer,Comedy,2010,Jason Matthews,"Peter Dante, Susan Ward, David Chokachi"
182613,Batman: Dead End,Action|Crime,2003,Unknown,
83250,Bad Ronald,Drama|Horror|Thriller,1974,Buzz Kulik,"Scott Jacoby, Pippa Scott, John Larch"
495,In the Realm of the Senses (Ai no corrida),Drama,1976,Nagisa Ōshima,"Eiko Matsuda, Tatsuya Fuji, Aoi Nakajima"
154325,Alter Ego,Drama|Romance,2007,Nicholas Dimitropoulos,"Sakis Rouvas, Danae Skiadi, Alexandros Logothetis"
99530,Rurouni Kenshin (Rurôni Kenshin: Meiji kenkaku roman tan),Action|Drama,2012,Keishi Otomo,"Takeru Satoh, Emi Takei, Koji Kikkawa"
73776,Fighter,Action|Drama|Romance,2007,Natasha Arthy,"Semra Turan, Nima Nabipour, Cyron Melville"
4737,"American Rhapsody, An",Drama,2001,Éva Gárdos,"Scarlett Johansson, Nastassja Kinski, Tony Goldwyn"
266684,Blue Moon Ball,Romance,2021,Tara Cowell-Plain,"Ashley Newbrough, Eric Lutz, Oscar Balderrama"
280002,Playmaker,Mystery|Thriller,1994,Yuri Zeltser,"Jennifer Rubin, John Getz, Colin Firth"
168336,George's Island,Adventure|Children|Drama,1989,Paul Donovan,"Ian Bannen, Sheila McCarthy, Maury Chaykin"
269944,Flashback - In taxi nel passato,Comedy,2021,Caroline Vigneaux,"Caroline Vigneaux, Gad Elmaleh, Suzanne Clément"
155956,Vacation,Drama,2008,Hajime Kadoi,"Kaoru Kobayashi, Nene Otsuka, Hidetoshi Nishijima"
114392,"Homesman, The",Drama|Western,2014,Tommy Lee Jones,"Hilary Swank, Tommy Lee Jones, Grace Gummer"
176677,Kuso,Horror,2017,Flying Lotus,"Iesha Coston, Oumi Zumi, David Firth"
6512,"Long Ships, The",Adventure,1963,,
80424,Western Union,Western,1941,Fritz Lang,"Robert Young, Randolph Scott, Dean Jagger"
6113,Godard's Passion (Passion),Drama,1982,Jean-Luc Godard,"Isabelle Huppert, Hanna Schygulla, Michel Piccoli"
277650,We Are the World: The Story Behind the Song,Documentary,1985,Tom Trbovich,"Jane Fonda, Quincy Jones, Bob Dylan"
76753,"Final, The",Drama|Horror|Thriller,2010,Joey Stewart,"Marc Donato, Jascha Washington, Whitney Hoy"
219549,Przedwiośnie,Drama,2001,Filip Bajon,"Mateusz Damięcki, Krystyna Janda, Janusz Gajos"
205737,The End of April,Drama|Horror|Thriller,2017,Kim Kwang-bok,"Park Ji-soo, Lee Bit-na, Jang So-yeon"
147718,Young and Dangerous 5,Action|Crime|Thriller,1998,Andrew Lau Wai-Keung,"Ekin Cheng Yee-Kin, Shu Qi, Mark Cheng Ho-Nam"
6814,City Heat,Action|Comedy,1984,Richard Benjamin,"Clint Eastwood, Burt Reynolds, Jane Alexander"
249910,Before We Are Forgotten,Documentary,2013,Matías Gueilburt,"Paco Ignacio Taibo II, Ivonne Melgar, Vicente Fox"
65238,Decoy,Crime|Drama|Film-Noir,1946,Jack Bernhard,"Jean Gillie, Edward Norris, Robert Armstrong"
179039,No Blood No Tears,Action|Drama,2002,Ryoo Seung-wan,"Jeon Do-yeon, Lee Hye-young, Jung Jae-young"
86773,Everybody's Woman,Drama,1934,Max Ophüls,"Isa Miranda, Memo Benassi, Tatyana Pavlova"
159341,Dreamplay,(no genres listed),1994,Unni Straume,"Ingvild Holm, Bjørn Willberg Andersen, Bjørn Sundquist"
276923,A House Divided: Denmark Vessey's Rebellion,(no genres listed),1982,Stan Lathan,"Yaphet Kotto, Ned Beatty, Antonio Fargas"
129717,My Best Friend's Wife,Comedy,1998,Vincenzo Salemme,"Vincenzo Salemme, Eva Herzigová, Carlo Buccirosso"
203220,Being Frank,Comedy,2019,Miranda Bailey,"Jim Gaffigan, Logan Miller, Anna Gunn"
173033,Crash of Moons,Action|Adventure|Sci-Fi,1954,Hollingsworth Morse,"Richard Crane, Scotty Beckett, Sally Mansfield"
124907,The Outlaws Is Coming,Comedy|Western,1965,Norman Maurer,"Moe Howard, Larry Fine, Joe DeRita"
206927,Before You Know It,Comedy,2019,Hannah Pearl Utt,"Hannah Pearl Utt, Ayden Mayeri, Oona Yaffe"
6433,"Man with the Movie Camera, The (Chelovek s kino-apparatom)",Documentary,1929,Dziga Vertov,"Mikhail Kaufman, Elizaveta Svilova"
116437,"Baby Peggy, the Elephant in the Room",Documentary,2012,Vera Iwerebor,"Baby Peggy, Paul Petersen"
3491,My Chauffeur,Comedy,1986,David Beaird,"Deborah Foreman, Sam J. Jones, Sean McClory"
171449,Horoscope for Good Luck,Comedy|Romance,2015,Arman Gevorgyan,"Dmitry Endaltsev, Svetlana Khodchenkova, Anna Chipovskaya"
6854,"Bedford Incident, The",Drama|Thriller|War,1965,James B. Harris,"Richard Widmark, Sidney Poitier, James MacArthur"
292141,The Swan,Drama,2023,Wes Anderson,"Rupert Friend, Ralph Fiennes, Asa Jennings"
245570,Murder Mansion,Horror,1972,Francisco Lara Polop,"Ida Galli, Analía Gadé, Lisa Leonardi"
153422,Risto Räppääjä ja liukas Lennart,Children|Comedy,2014,Timo Koivusalo,"Samuel Shipway, Sanni Paatso, Minttu Mustakallio"
167776,Trailer Park Boys: Say Goodnight to the Bad Guys,Comedy,2008,Mike Clattenburg,"John Paul Tremblay, Robb Wells, Mike Smith"
284425,Tower,Drama,2012,Kazik Radwanski,"Derek Bogart, Nicole Fairbairn, Deborah Sawyer"
6962,OT: Our Town,Documentary,2002,Scott Hamilton Kennedy,
7647,Noises Off...,Comedy,1992,Peter Bogdanovich,"Carol Burnett, Michael Caine, Denholm Elliott"
5047,Kung Pow: Enter the Fist,Action|Comedy,2002,Steve Oedekerk,"Steve Oedekerk, Lung Fei, Leo Lee"
276581,Over the Sky,Animation|Drama|Fantasy,2020,Yoshinobu Sena,"Honoka Matsumoto, Toshiki Seto, Saori Hayami"
2430,Mighty Joe Young,Adventure|Children|Drama,1949,Ernest B. Schoedsack,"Terry Moore, Ben Johnson, Robert Armstrong"
147526,Fortunes of War,Action|Thriller,1994,Thierry Notz,"Matt Salinger, Sam Sorbo, Martin Sheen"
185823,The Exciled Cow,Children|Comedy|Drama,2014,Ayhan Özen,"Hasan Kaçan, Şebnem Sönmez, Fırat Tanış"
283217,Intermittent Delight,(no genres listed),2007,Akosua Adoma Owusu,
97819,Witness to Murder,Crime|Drama|Film-Noir|Thriller,1954,Roy Rowland,"Barbara Stanwyck, George Sanders, Gary Merrill"
99373,StreetDance 3D,Drama|Romance,2010,Max Giwa,"Nichola Burley, Richard Winsor, Ukweli Roach"
97755,"Luck, Trust & Ketchup: Robert Altman in Carver Country",Documentary,1993,John Dorr,"Robert Altman, Tim Robbins, Fred Ward"
235947,Rain,(no genres listed),2001,Katherine Lindberg,"Melora Walters, Kris Park, Jamey Sheridan"
117426,Destroyer,Adventure|Drama|War,1943,William A. Seiter,"Edward G. Robinson, Glenn Ford, Edgar Buchanan"
286055,Valley of the Sasquatch,Horror,2015,John Portanova,"Miles Joris-Peyrafitte, Jason Vail, David Saucedo"
164304,Homeless in America,(no genres listed),2004,Kaya Redford,"William J. Bratton, Tommy Wiseau, Ellen Dubin"
202383,Stepfather III,Horror|Thriller,1992,Guy Magar,"Robert Wightman, Priscilla Barnes, Season Hubley"
153582,The Cat Who Walked by Herself,Animation|Drama,1988,Ideya Garanina,"Valentina Ponomaryova, Nogon Shumarov, Georgi Burkov"
291054,God's Club,Drama,2016,Jared Cohn,"Lorenzo Lamas, Stephen Baldwin, Corbin Bernsen"
142586,The Timber,Adventure|Drama|Western,2015,Anthony O'Brien,"James Ransone, Elisa Lasowski, Josh Peck"
26723,Delusion,Crime|Drama|Thriller,1991,Carl Colpaert,"Jim Metzler, Jennifer Rubin, Kyle Secor"
250080,Live from New York: The First 5 Years of Saturday Night Live,Documentary,2005,Kenneth Bowser,"Gilda Radner, Bill Murray, Dan Aykroyd"
264213,"Discussions with Richard Dawkins, Episode 1: The Four Horsemen",Documentary,2008,Josh Timonen,"Richard Dawkins, Daniel C. Dennett, Sam Harris"
197959,Winterkartoffelknödel,Comedy|Crime,2014,Ed Herzog,"Sebastian Bezzel, Simon Schwarz, Lisa Maria Potthoff"
116859,Remember Sunday,Drama|Romance,2013,Jeff Bleckner,"Alexis Bledel, Zachary Levi, Merritt Wever"
5978,"Whistle Blower, The",Thriller,1986,Simon Langton,"Michael Caine, James Fox, Nigel Havers"
220776,International Khiladi,Action|Crime|Drama|Romance|Thriller,1999,Umesh Mehra,"Akshay Kumar, Twinkle Khanna, Mukesh Khanna"
147821,Ferry to Hongkong,Drama,1959,Lewis Gilbert,"Curd Jürgens, Orson Welles, Sylvia Syms"
132682,Driving Me Crazy 1991,Comedy,1991,,
73386,Staten Island,Crime|Drama,2009,James DeMonaco,"Ethan Hawke, Vincent D'Onofrio, Seymour Cassel"
180635,Half a Sixpence,Drama|Romance,1967,George Sidney,"Tommy Steele, Julia Foster, Cyril Ritchard"
75823,Combat Shock,Drama|Horror|War,1986,Buddy Giovinazzo,"Rick Giovinazzo, Veronica Stork, Mitch Maglio"
198095,Wonderful Town,Drama|Romance,2007,Aditya Assarat,"Anchalee Saisoontorn, Supphasit Kansen, Dul Yaambunying"
92516,She Gods of Shark Reef,Adventure,1958,Roger Corman,"Bill Cord, Don Durant, Lisa Montell"
223075,The Dalton Gang,(no genres listed),2020,Christopher Forbes,"William Adams, Jezibell Anat, Gunner Bridger"
120470,The Legend of Mor'du,Animation|Children,2012,Brian Larsen,"Julie Walters, Steve Purcell, Callum O'Neil"
276639,The Three from the Filling Station,(no genres listed),1956,Hans Wolff,"Georges Guétary, Christine Carère, Claude Farell"
172237,Shut Up and Kiss Me!,Action|Comedy|Romance,2004,Gary Brockette,"Christopher Daniel Barnes, Brad Rowe, Krista Allen"
162654,Detective Chinatown,Action|Adventure|Drama,2015,Chen Sicheng,"Wang Baoqiang, Liu Haoran, Tong Liya"
